index,jobId,company,title,job,region,jobUrl,total_skill,total_skill_literal,reviewCount,average,salary,wlb,culture,possibility,management
953,1176871,유엔젤(주),R&D (연구개발부문) / VAS 개발,소프트웨어엔지니어,경기,/companies/15001/job_postings/1176871/rd-%EC%97%B0%EA%B5%AC%EA%B0%9C%EB%B0%9C%EB%B6%80%EB%AC%B8--vas-%EA%B0%9C%EB%B0%9C/%EC%9C%A0%EC%97%94%EC%A0%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'Java', 'Spring']",WEB Java Spring,126,3.0,3.0,3.0,2.0,2.0,2.0
954,1172107,(주)에이전트소프트,개발,"소프트웨어엔지니어, 웹개발",서울,/companies/65080/job_postings/1172107/%EA%B0%9C%EB%B0%9C/%EC%97%90%EC%9D%B4%EC%A0%84%ED%8A%B8%EC%86%8C%ED%94%84%ED%8A%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['MySQL', 'JavaScript', 'PHP', 'HTML', 'MariaDB', 'DB', 'CSS']",MySQL JavaScript PHP HTML MariaDB DB CSS,18,3.0,3.0,4.0,3.0,2.0,3.0
955,1176843,아이지오(주),Java개발자,소프트웨어엔지니어,서울,/companies/67641/job_postings/1176843/java%EA%B0%9C%EB%B0%9C%EC%9E%90/%EC%95%84%EC%9D%B4%EC%A7%80%EC%98%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Java'],Java,10,3.0,2.0,2.0,3.0,3.0,2.0
956,1172060,(주)필라웨어,[솔루션 개발부] R&D파트,소프트웨어엔지니어,서울,/companies/49316/job_postings/1172060/%EC%86%94%EB%A3%A8%EC%85%98-%EA%B0%9C%EB%B0%9C%EB%B6%80-rd%ED%8C%8C%ED%8A%B8/%ED%95%84%EB%9D%BC%EC%9B%A8%EC%96%B4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['닷NET', 'MsSQL', 'HTML', 'jQuery', 'C샵', 'CSS', 'ASP닷NET']",닷NET MsSQL HTML jQuery C샵 CSS ASP닷NET,56,2.0,2.0,2.0,2.0,2.0,2.0
957,1172936,(주)날비컴퍼니,AI Researcher & Enginee ( 전문연구요원 TO 가능),소프트웨어엔지니어,서울,/companies/350244/job_postings/1172936/ai-researcher--enginee--%EC%A0%84%EB%AC%B8%EC%97%B0%EA%B5%AC%EC%9A%94%EC%9B%90-to-%EA%B0%80%EB%8A%A5/%EB%82%A0%EB%B9%84%EC%BB%B4%ED%8D%BC%EB%8B%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['DL'],DL,3,3.0,3.0,1.0,3.0,2.0,3.0
959,1176312,(주)소만사,[연구개발] Front-end 개발,"소프트웨어엔지니어, 웹개발",서울,/companies/71429/job_postings/1176312/%EC%97%B0%EA%B5%AC%EA%B0%9C%EB%B0%9C-front-end-%EA%B0%9C%EB%B0%9C-/%EC%86%8C%EB%A7%8C%EC%82%AC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'JavaScript', 'Java', 'HTML', 'JSP', 'jQuery']",WEB JavaScript Java HTML JSP jQuery,85,3.0,3.0,2.0,2.0,3.0,3.0
960,1175050,(주)테스콤,S/W,소프트웨어엔지니어,경기,/companies/51509/job_postings/1175050/-sw/%ED%85%8C%EC%8A%A4%EC%BD%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Android', 'C언어', 'C쁠블', '닷NET']",Android C언어 C쁠블 닷NET,25,3.0,3.0,3.0,3.0,2.0,3.0
961,1171979,링크제니시스(주),"[잡플래닛 매칭] 반도체/디스플레이 자동화 S/W(C++(MFC), C#(.Net), 통신프로그램) 개발자",소프트웨어엔지니어,경기,/companies/78188/job_postings/1171979/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD-%EB%B0%98%EB%8F%84%EC%B2%B4%EB%94%94%EC%8A%A4%ED%94%8C%EB%A0%88%EC%9D%B4-%EC%9E%90%EB%8F%99%ED%99%94-swcmfc-cnet-%ED%86%B5%EC%8B%A0%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-%EA%B0%9C%EB%B0%9C%EC%9E%90/%EB%A7%81%ED%81%AC%EC%A0%9C%EB%8B%88%EC%8B%9C%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Linux', 'Java', 'C샵', 'C언어', 'C쁠블']",Linux Java C샵 C언어 C쁠블,81,2.0,2.0,3.0,2.0,2.0,2.0
962,1175043,(주)로그프레소,프론트엔드 개발자,"소프트웨어엔지니어, 웹개발",서울,/companies/88639/job_postings/1175043/%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9C-%EA%B0%9C%EB%B0%9C%EC%9E%90/%EB%A1%9C%EA%B7%B8%ED%94%84%EB%A0%88%EC%86%8C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['TypeScript', 'JavaScript', 'HTML', 'AngularJS', 'CSS']",TypeScript JavaScript HTML AngularJS CSS,2,5.0,4.0,4.0,4.0,4.0,5.0
963,1172208,퓨쳐누리(주),[개발부문] 공공기관 SI,소프트웨어엔지니어,서울,/companies/49812/job_postings/1172208/%EA%B0%9C%EB%B0%9C%EB%B6%80%EB%AC%B8-%EA%B3%B5%EA%B3%B5%EA%B8%B0%EA%B4%80-si/%ED%93%A8%EC%B3%90%EB%88%84%EB%A6%AC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Java', 'JSP']",Java JSP,33,3.0,2.0,3.0,3.0,3.0,2.0
964,1172207,퓨쳐누리(주),[개발부문] 전자도서관 솔루션 개발,소프트웨어엔지니어,서울,/companies/49812/job_postings/1172207/%EA%B0%9C%EB%B0%9C%EB%B6%80%EB%AC%B8-%EC%A0%84%EC%9E%90%EB%8F%84%EC%84%9C%EA%B4%80-%EC%86%94%EB%A3%A8%EC%85%98-%EA%B0%9C%EB%B0%9C/%ED%93%A8%EC%B3%90%EB%88%84%EB%A6%AC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Java', 'JSP']",Java JSP,33,3.0,2.0,3.0,3.0,3.0,2.0
965,1172703,인우기술(주),Java 개발자,"소프트웨어엔지니어, 웹개발",서울,/companies/57988/job_postings/1172703/java-%EA%B0%9C%EB%B0%9C%EC%9E%90/%EC%9D%B8%EC%9A%B0%EA%B8%B0%EC%88%A0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'Java']",WEB Java,22,3.0,2.0,3.0,3.0,3.0,2.0
966,1171822,(주)에코아이티,RPA 시스템 개발 및 운영,"소프트웨어엔지니어, 시스템엔지니어",전국,/companies/242607/job_postings/1171822/rpa-%EC%8B%9C%EC%8A%A4%ED%85%9C-%EA%B0%9C%EB%B0%9C-%EB%B0%8F-%EC%9A%B4%EC%98%81/%EC%97%90%EC%BD%94%EC%95%84%EC%9D%B4%ED%8B%B0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Java', 'JavaScript', 'C언어']",Java JavaScript C언어,21,3.0,2.0,2.0,3.0,3.0,3.0
967,1176679,(주)넥스트칩,SOC SW 설계(Automotive 반도체) 분야 채용,소프트웨어엔지니어,경기,/companies/371038/job_postings/1176679/soc-sw-%EC%84%A4%EA%B3%84automotive-%EB%B0%98%EB%8F%84%EC%B2%B4-%EB%B6%84%EC%95%BC-%EC%B1%84%EC%9A%A9/%EB%84%A5%EC%8A%A4%ED%8A%B8%EC%B9%A9?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Linux'],Linux,4,2.0,3.0,3.0,2.0,3.0,2.0
969,1165709,(주)스마일게이트스토브,[잡플래닛 매칭] [인프라] 인프라 관리 자동화 솔루션 개발,"소프트웨어엔지니어, 웹개발",경기,/companies/319879/job_postings/1165709/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD-%EC%9D%B8%ED%94%84%EB%9D%BC-%EC%9D%B8%ED%94%84%EB%9D%BC-%EA%B4%80%EB%A6%AC-%EC%9E%90%EB%8F%99%ED%99%94-%EC%86%94%EB%A3%A8%EC%85%98-%EA%B0%9C%EB%B0%9C/%EC%8A%A4%EB%A7%88%EC%9D%BC%EA%B2%8C%EC%9D%B4%ED%8A%B8%EC%8A%A4%ED%86%A0%EB%B8%8C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['React닷JS', 'WEB', 'JavaScript', 'AngularJS', 'Vue닷js']",React닷JS WEB JavaScript AngularJS Vue닷js,90,2.0,3.0,2.0,2.0,2.0,1.0
970,1176301,(주)파워이십일,프로그램 개발,소프트웨어엔지니어,대전,/companies/50554/job_postings/1176301/%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-%EA%B0%9C%EB%B0%9C/%ED%8C%8C%EC%9B%8C%EC%9D%B4%EC%8B%AD%EC%9D%BC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['CSS', 'Linux', 'Java', 'HTML', 'C언어', 'C쁠블']",CSS Linux Java HTML C언어 C쁠블,5,3.0,2.0,3.0,2.0,3.0,2.0
971,1174741,(주)스마일게이트스토브,[잡플래닛 매칭] [인프라] 인프라 관리 자동화 솔루션 개발,"소프트웨어아키텍트, 소프트웨어엔지니어",경기,/companies/319879/job_postings/1174741/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD-%EC%9D%B8%ED%94%84%EB%9D%BC-%EC%9D%B8%ED%94%84%EB%9D%BC-%EA%B4%80%EB%A6%AC-%EC%9E%90%EB%8F%99%ED%99%94-%EC%86%94%EB%A3%A8%EC%85%98-%EA%B0%9C%EB%B0%9C/%EC%8A%A4%EB%A7%88%EC%9D%BC%EA%B2%8C%EC%9D%B4%ED%8A%B8%EC%8A%A4%ED%86%A0%EB%B8%8C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['React닷JS', 'WEB', 'JavaScript', 'AngularJS', 'Vue닷js']",React닷JS WEB JavaScript AngularJS Vue닷js,90,2.0,3.0,2.0,2.0,2.0,1.0
972,1172162,(주)스마일게이트스토브,[잡플래닛 매칭] [웹서비스개발] 백엔드개발 담당,"소프트웨어엔지니어, 웹개발",경기,/companies/319879/job_postings/1172162/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD-%EC%9B%B9%EC%84%9C%EB%B9%84%EC%8A%A4%EA%B0%9C%EB%B0%9C-%EB%B0%B1%EC%97%94%EB%93%9C%EA%B0%9C%EB%B0%9C-%EB%8B%B4%EB%8B%B9/%EC%8A%A4%EB%A7%88%EC%9D%BC%EA%B2%8C%EC%9D%B4%ED%8A%B8%EC%8A%A4%ED%86%A0%EB%B8%8C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'Spring', 'AWS', 'Jenkins']",WEB Spring AWS Jenkins,90,2.0,3.0,2.0,2.0,2.0,1.0
973,1172201,위자드랩(주),[SW] Server,"소프트웨어엔지니어, 웹개발",서울,/companies/60596/job_postings/1172201/sw-server/%EC%9C%84%EC%9E%90%EB%93%9C%EB%9E%A9?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Spring', 'Redis', 'WEB', 'Ajax', 'JavaScript', 'Java', 'HTML', 'Git', 'jQuery', 'CSS']",Spring Redis WEB Ajax JavaScript Java HTML Git jQuery CSS,97,2.0,1.0,2.0,2.0,2.0,1.0
974,1172664,엠투소프트(주),기술사원,소프트웨어엔지니어,서울,/companies/63303/job_postings/1172664/%EA%B8%B0%EC%88%A0%EC%82%AC%EC%9B%90/%EC%97%A0%ED%88%AC%EC%86%8C%ED%94%84%ED%8A%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'JSP', 'DB', 'C쁠블', 'ASP']",WEB JSP DB C쁠블 ASP,42,3.0,2.0,3.0,3.0,3.0,2.0
975,1172663,엠투소프트(주),연구개발,"소프트웨어엔지니어, 웹개발",서울,/companies/63303/job_postings/1172663/%EC%97%B0%EA%B5%AC%EA%B0%9C%EB%B0%9C/%EC%97%A0%ED%88%AC%EC%86%8C%ED%94%84%ED%8A%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WAS', 'Linux', 'Java', 'C샵', 'C쁠블', '닷NET']",WAS Linux Java C샵 C쁠블 닷NET,42,3.0,2.0,3.0,3.0,3.0,2.0
976,1177109,(주)씽크엠,S/W 개발,소프트웨어엔지니어,서울,/companies/201738/job_postings/1177109/sw-%EA%B0%9C%EB%B0%9C/%EC%94%BD%ED%81%AC%EC%97%A0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Android', 'JavaScript', 'Java', 'HTML', 'JSP', 'C언어', 'CSS', 'App']",Android JavaScript Java HTML JSP C언어 CSS App,6,3.0,2.0,2.0,4.0,3.0,3.0
977,1176191,(주)아프리카티비,LIVE서비스 서버개발(리눅스),소프트웨어엔지니어,경기,/companies/67144/job_postings/1176191/live%EC%84%9C%EB%B9%84%EC%8A%A4-%EC%84%9C%EB%B2%84%EA%B0%9C%EB%B0%9C%EB%A6%AC%EB%88%85%EC%8A%A4/%EC%95%84%ED%94%84%EB%A6%AC%EC%B9%B4%ED%8B%B0%EB%B9%84?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Linux', 'C언어', 'C쁠블']",Linux C언어 C쁠블,242,2.0,2.0,2.0,2.0,2.0,2.0
978,1176493,비컴솔루션(주),R&D,"소프트웨어엔지니어, 웹개발",서울,/companies/96303/job_postings/1176493/rd/%EB%B9%84%EC%BB%B4%EC%86%94%EB%A3%A8%EC%85%98?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Oracle', 'Java', 'HTML', 'C샵']",Oracle Java HTML C샵,22,2.0,2.0,2.0,2.0,2.0,1.0
979,1176492,비컴솔루션(주),ITO,소프트웨어엔지니어,서울,/companies/96303/job_postings/1176492/ito/%EB%B9%84%EC%BB%B4%EC%86%94%EB%A3%A8%EC%85%98?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Java', 'C샵']",Java C샵,22,2.0,2.0,2.0,2.0,2.0,1.0
980,1176021,(주)핑거,금융권 프로젝트 개발,"소프트웨어엔지니어, 프로젝트매니저",서울,/companies/49266/job_postings/1176021/%EA%B8%88%EC%9C%B5%EA%B6%8C-%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8-%EA%B0%9C%EB%B0%9C/%ED%95%91%EA%B1%B0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['IOS', 'WEB', 'Android', 'Java', 'App']",IOS WEB Android Java App,60,2.0,2.0,2.0,2.0,3.0,2.0
982,1172409,(주)밸런스히어로,ANDROID DEVELOPER,"소프트웨어엔지니어, 시스템엔지니어",서울,/companies/316087/job_postings/1172409/android-developer/%EB%B0%B8%EB%9F%B0%EC%8A%A4%ED%9E%88%EC%96%B4%EB%A1%9C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Kotlin', 'Android', 'App']",Kotlin Android App,57,2.0,3.0,3.0,3.0,2.0,2.0
983,1176759,위더스이십일(주),S/W 개발 및 연구직,소프트웨어엔지니어,서울,/companies/239972/job_postings/1176759/sw-%EA%B0%9C%EB%B0%9C-%EB%B0%8F-%EC%97%B0%EA%B5%AC%EC%A7%81/%EC%9C%84%EB%8D%94%EC%8A%A4%EC%9D%B4%EC%8B%AD%EC%9D%BC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Java', 'JSP', 'PHP', 'ASP']",Java JSP PHP ASP,7,3.0,2.0,3.0,3.0,4.0,3.0
984,1173498,(주)피처링,BACK-END DEVELOPER,"소프트웨어엔지니어, 웹개발","서울, 인천",/companies/349365/job_postings/1173498/back-end-developer/%ED%94%BC%EC%B2%98%EB%A7%81?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'AWS', 'Python', 'App']",WEB AWS Python App,2,3.0,2.0,2.0,3.0,3.0,3.0
985,108358,(주)네이즈,[잡플래닛 매칭] 영상관제(VMS) C++ SW개발,소프트웨어엔지니어,서울,/companies/327393/job_postings/108358/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD-%EC%98%81%EC%83%81%EA%B4%80%EC%A0%9Cvms-c-sw%EA%B0%9C%EB%B0%9C/%EB%84%A4%EC%9D%B4%EC%A6%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['C쁠블'],C쁠블,2,3.0,3.0,2.0,3.0,2.0,1.0
986,1175459,(주)더비앤리치,백엔드(BACK-END) NODEJS 개발자,"소프트웨어엔지니어, 시스템엔지니어, 웹개발",서울,/companies/368382/job_postings/1175459/%EB%B0%B1%EC%97%94%EB%93%9Cback-end-nodejs-%EA%B0%9C%EB%B0%9C%EC%9E%90/%EB%8D%94%EB%B9%84%EC%95%A4%EB%A6%AC%EC%B9%98?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Node닷js'],Node닷js,3,1.0,1.0,3.0,2.0,3.0,1.0
987,1175458,(주)더비앤리치,프론트엔드(FRONT-END) REACT 개발자,"소프트웨어엔지니어, 웹개발",서울,/companies/368382/job_postings/1175458/%ED%94%84%EB%A1%A0%ED%8A%B8%EC%97%94%EB%93%9Cfront-end-react-%EA%B0%9C%EB%B0%9C%EC%9E%90/%EB%8D%94%EB%B9%84%EC%95%A4%EB%A6%AC%EC%B9%98?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Git', 'React닷JS']",Git React닷JS,3,1.0,1.0,3.0,2.0,3.0,1.0
988,1176605,엠아이큐브솔루션(주),S/W개발 운영,소프트웨어엔지니어,서울,/companies/19380/job_postings/1176605/sw%EA%B0%9C%EB%B0%9C-%EC%9A%B4%EC%98%81/%EC%97%A0%EC%95%84%EC%9D%B4%ED%81%90%EB%B8%8C%EC%86%94%EB%A3%A8%EC%85%98?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['MsSQL', 'Oracle', 'Java', 'DB', 'C샵', '닷NET']",MsSQL Oracle Java DB C샵 닷NET,31,3.0,3.0,3.0,3.0,3.0,2.0
989,1176783,제타미디어(주),[서비스개발팀] 솔루션 개발,소프트웨어엔지니어,전국,/companies/93753/job_postings/1176783/%EC%84%9C%EB%B9%84%EC%8A%A4%EA%B0%9C%EB%B0%9C%ED%8C%80-%EC%86%94%EB%A3%A8%EC%85%98-%EA%B0%9C%EB%B0%9C/%EC%A0%9C%ED%83%80%EB%AF%B8%EB%94%94%EC%96%B4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Linux', 'C언어', 'C쁠블']",Linux C언어 C쁠블,13,3.0,2.0,3.0,2.0,3.0,2.0
990,1175132,(주)두루안,네트워크 보안 개발 (UTM),"소프트웨어엔지니어, 시스템엔지니어",서울,/companies/80371/job_postings/1175132/%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-%EB%B3%B4%EC%95%88-%EA%B0%9C%EB%B0%9C-utm/%EB%91%90%EB%A3%A8%EC%95%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Java', 'Linux', 'C언어', 'C쁠블']",Java Linux C언어 C쁠블,35,2.0,2.0,2.0,3.0,2.0,2.0
991,1175131,(주)두루안,문서 보안 개발 (DRM),"소프트웨어엔지니어, 시스템엔지니어",서울,/companies/80371/job_postings/1175131/%EB%AC%B8%EC%84%9C-%EB%B3%B4%EC%95%88-%EA%B0%9C%EB%B0%9C-drm/%EB%91%90%EB%A3%A8%EC%95%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Linux', 'C샵', 'C언어', 'C쁠블', 'ASP닷NET']",Linux C샵 C언어 C쁠블 ASP닷NET,35,2.0,2.0,2.0,3.0,2.0,2.0
992,1177278,하몬소프트(주),개발(신입),소프트웨어엔지니어,서울,/companies/256484/job_postings/1177278/%EA%B0%9C%EB%B0%9C%EC%8B%A0%EC%9E%85/%ED%95%98%EB%AA%AC%EC%86%8C%ED%94%84%ED%8A%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Python', 'Ajax', 'Java', 'C샵', 'C언어', 'C쁠블', '닷NET']",Python Ajax Java C샵 C언어 C쁠블 닷NET,38,2.0,2.0,2.0,2.0,2.0,1.0
993,1172085,(주)디리아,SI,소프트웨어엔지니어,서울,/companies/80029/job_postings/1172085/si/%EB%94%94%EB%A6%AC%EC%95%84?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Java'],Java,23,2.0,2.0,2.0,3.0,3.0,2.0
994,1175101,(주)한맥기술,"기초학문분야 (수학,물리) / 인문사회학분야 (통계학)",소프트웨어엔지니어,서울,/companies/92588/job_postings/1175101/%EA%B8%B0%EC%B4%88%ED%95%99%EB%AC%B8%EB%B6%84%EC%95%BC-%EC%88%98%ED%95%99%EB%AC%BC%EB%A6%AC--%EC%9D%B8%EB%AC%B8%EC%82%AC%ED%9A%8C%ED%95%99%EB%B6%84%EC%95%BC-%ED%86%B5%EA%B3%84%ED%95%99/%ED%95%9C%EB%A7%A5%EA%B8%B0%EC%88%A0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['TensorFlow', 'Java', 'PHP', 'C샵', 'C쁠블']",TensorFlow Java PHP C샵 C쁠블,34,2.0,2.0,2.0,2.0,2.0,2.0
995,1175940,(주)아이엠티에스,소프트웨어 엔지니어,소프트웨어엔지니어,경기,/companies/277481/job_postings/1175940/-%EC%86%8C%ED%94%84%ED%8A%B8%EC%9B%A8%EC%96%B4-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4/%EC%95%84%EC%9D%B4%EC%97%A0%ED%8B%B0%EC%97%90%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['C언어', 'C쁠블']",C언어 C쁠블,16,3.0,3.0,2.0,2.0,3.0,3.0
996,1172084,(주)디리아,연계솔루션 개발,소프트웨어엔지니어,서울,/companies/80029/job_postings/1172084/%EC%97%B0%EA%B3%84%EC%86%94%EB%A3%A8%EC%85%98-%EA%B0%9C%EB%B0%9C/%EB%94%94%EB%A6%AC%EC%95%84?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Java', 'Linux']",Java Linux,23,2.0,2.0,2.0,3.0,3.0,2.0
997,1176754,세윤씨앤에스(주),연구 · 개발,소프트웨어엔지니어,서울,/companies/71861/job_postings/1176754/%EC%97%B0%EA%B5%AC--%EA%B0%9C%EB%B0%9C/%EC%84%B8%EC%9C%A4%EC%94%A8%EC%95%A4%EC%97%90%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Java', 'C샵', 'C쁠블', '닷NET']",Java C샵 C쁠블 닷NET,10,3.0,2.0,2.0,2.0,2.0,2.0
998,1172063,(주)필라웨어,[솔루션 개발부] SI파트,"소프트웨어엔지니어, 웹개발",전국,/companies/49316/job_postings/1172063/%EC%86%94%EB%A3%A8%EC%85%98-%EA%B0%9C%EB%B0%9C%EB%B6%80-si%ED%8C%8C%ED%8A%B8/%ED%95%84%EB%9D%BC%EC%9B%A8%EC%96%B4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WAS', 'Python', '닷NET', 'WEB', 'MsSQL', 'Java', 'HTML', 'jQuery', 'C샵', 'CSS', 'ASP닷NET']",WAS Python 닷NET WEB MsSQL Java HTML jQuery C샵 CSS ASP닷NET,56,2.0,2.0,2.0,2.0,2.0,2.0
999,1175213,인피아드(주),프로그래머 부문 (Programmer),"소프트웨어엔지니어, 웹개발",경기,/companies/97037/job_postings/1175213/%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8-%EB%B6%80%EB%AC%B8--programmer/%EC%9D%B8%ED%94%BC%EC%95%84%EB%93%9C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'JavaScript', 'App', 'PHP', 'jQuery', 'ASP']",WEB JavaScript App PHP jQuery ASP,15,2.0,1.0,2.0,2.0,2.0,1.0
1000,1175280,(주)시프트업,[산업기능요원 : 프로그래머] 서버 프로그래머,소프트웨어엔지니어,서울,/companies/318337/job_postings/1175280/%EC%82%B0%EC%97%85%EA%B8%B0%EB%8A%A5%EC%9A%94%EC%9B%90--%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8-%EC%84%9C%EB%B2%84-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8/%EC%8B%9C%ED%94%84%ED%8A%B8%EC%97%85?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['MySQL', 'Java', 'PHP', 'Redis', 'C샵', 'C쁠블']",MySQL Java PHP Redis C샵 C쁠블,12,3.0,3.0,2.0,3.0,3.0,3.0
1001,1175275,(주)시프트업,[프로젝트 N : 프로그래머] 백엔드 프로그래머,소프트웨어엔지니어,서울,/companies/318337/job_postings/1175275/%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8-n--%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8-%EB%B0%B1%EC%97%94%EB%93%9C-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8/%EC%8B%9C%ED%94%84%ED%8A%B8%EC%97%85?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Spring', 'AWS', 'ASP닷NET']",Spring AWS ASP닷NET,12,3.0,3.0,2.0,3.0,3.0,3.0
1002,1175272,(주)시프트업,[데스티니차일드 : 엔지니어] 서버 프로그래머,소프트웨어엔지니어,서울,/companies/318337/job_postings/1175272/%EB%8D%B0%EC%8A%A4%ED%8B%B0%EB%8B%88%EC%B0%A8%EC%9D%BC%EB%93%9C--%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-%EC%84%9C%EB%B2%84-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%A8%B8/%EC%8B%9C%ED%94%84%ED%8A%B8%EC%97%85?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['MySQL', 'Java', 'PHP', 'C샵', 'DB', 'C언어', 'C쁠블']",MySQL Java PHP C샵 DB C언어 C쁠블,12,3.0,3.0,2.0,3.0,3.0,3.0
1003,1172213,(주)카이스,프로그램 개발,소프트웨어엔지니어,경기,/companies/102552/job_postings/1172213/%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-%EA%B0%9C%EB%B0%9C/%EC%B9%B4%EC%9D%B4%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['C샵'],C샵,16,2.0,2.0,1.0,2.0,2.0,2.0
1004,1176677,(주)넥스트칩,SW Platform 분야,소프트웨어엔지니어,경기,/companies/371038/job_postings/1176677/sw-platform-%EB%B6%84%EC%95%BC/%EB%84%A5%EC%8A%A4%ED%8A%B8%EC%B9%A9?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Linux', 'C언어', 'C쁠블']",Linux C언어 C쁠블,4,2.0,3.0,3.0,2.0,3.0,2.0
